user_id;age;city;state;country
173769;17.0;toapayoh;toapayoh;singapore
257893;36.0;reno;nevada;usa
4438;42.0;chico;california;usa
4509;30.0;hamburg;hamburg;germany
9504;34.74389988072476;saint charles;missouri;usa
21971;34.74389988072476;fries;virginia;usa
25373;34.74389988072476;ferndale;washington;usa
62100;49.0;waco;texas;usa
88797;34.74389988072476;peoria heights;illinois;usa
155064;34.74389988072476;tacoma;washington;usa
171101;34.74389988072476;san rafael;california;usa
206131;61.0;myrtle point;oregon;usa
240091;58.0;olympia;washington;usa
253071;19.0;goonellabah;new south wales;australia
256671;48.0;san rafael;california;usa
266108;34.74389988072476;san antonio;texas;usa
2357;35.0;philadelphia;pennsylvania;usa
3362;34.74389988072476;new york;new york;usa
9174;37.0;denver;colorado;usa
17893;34.74389988072476;mt. tremper;new york;usa
44718;30.0;hillsboro;oregon;usa
53400;20.0;carlsbad;california;usa
60004;34.74389988072476;cambridge;hawaii;usa
61072;33.0;new york city;new york;usa
70689;29.0;ypsilanti;michigan;usa
73347;34.74389988072476;iowa city;iowa;usa
83572;34.74389988072476;seattle;washington;usa
105781;20.0;san francisco;california;usa
106686;34.74389988072476;wichita falls;texas;usa
114866;28.0;atlanta;georgia;usa
126255;40.0;evanston;illinois;usa
126608;34.74389988072476;london;lazio;united kingdom
130400;19.0;ramsey;new jersey;usa
131485;34.74389988072476;orlando;florida;usa
133586;34.74389988072476;pleasanton;california;usa
140478;16.0;ciudad de la habana;;cuba
141600;35.0;dallas;texas;usa
149430;34.74389988072476;vallejo;california;usa
149650;36.0;denver;colorado;usa
150567;28.0;glasgow;scotland;united kingdom
152716;36.0;philadelphia;pennsylvania;usa
153163;34.74389988072476;issaquah;washington;usa
159525;32.0;clarkston;michigan;usa
162152;34.74389988072476;forestville;california;usa
175469;34.74389988072476;truckee;california;usa
188208;28.0;washington;dc;usa
194161;34.74389988072476;vancouver;british columbia;canada
207554;20.0;perkasie;pennsylvania;usa
207598;31.0;syracuse;,;
214860;31.0;rancho santa margarita;california;usa
217475;34.74389988072476;kraków;ma³opolskie,;
217902;20.0;oakland;new jersey;usa
226202;40.0;fort walton beach;florida;usa
229068;34.74389988072476;durham;north carolina;usa
233265;34.74389988072476;san francisco;california;usa
242379;25.0;charleston;south carolina;usa
266718;34.74389988072476;boston;massachusetts;usa
267827;34.74389988072476;commack;new york;usa
271180;34.74389988072476;santa barbara;california;usa
13130;34.74389988072476;fort myers;florida;usa
20288;34.74389988072476;santa rosa;california;usa
25123;26.0;gulfport;florida;usa
26543;34.74389988072476;alexandria;virginia;usa
35108;34.74389988072476;omaha;nebraska;usa
44755;34.74389988072476;oceanside;california;usa
55044;59.0;chicago;illinois,;
58762;34.74389988072476;lehi;utah;usa
74411;34.74389988072476;london;england;united kingdom
86423;34.74389988072476;okeana;ohio;usa
91296;29.0;amherst;massachusetts;usa
92951;55.0;san jose;california;usa
114355;25.0;falls church;virginia;usa
115926;19.0;saskatoon;saskatchewan;canada
135823;23.0;tucson;arizona;usa
136354;34.74389988072476;jersey city;new jersey;usa
149398;37.0;olympia;washington;usa
176701;34.74389988072476;wayland;michigan;usa
179358;27.0;mexico;estado de mexico;mexico
212310;47.0;baltimore;maryland;usa
233070;34.74389988072476;newark;new jersey;usa
260511;32.0;arcata;,;
266914;26.0;munich;bavaria;germany
278550;30.0;aurora;illinois;usa
8090;36.0;durham;north carolina;usa
11043;34.74389988072476;st louis;missouri;usa
14683;30.0;london;ontario;canada
20054;42.0;rosarito beach;baja california;mexico
40042;34.74389988072476;san francisco;california;usa
55019;34.74389988072476;minneapolis;,;
107986;34.74389988072476;columbia;missouri;usa
113062;34.74389988072476;forty fort;pennsylvania;usa
120685;34.74389988072476;cincinnati;ohio;usa
124519;34.74389988072476;columbia;south carolina;usa
125057;34.74389988072476;columbia;missouri;usa
143677;34.74389988072476;cincinnati;ohio;usa
147691;60.0;gaston;south carolina;usa
147983;34.74389988072476;minneapolis;minnesota;usa
171005;35.0;orlando;florida;usa
85018;34.74389988072476;san francisco;california;usa
133562;27.0;athens;georgia;usa
171125;34.74389988072476;hightstown;new jersey;usa
171198;35.0;new york;new york;usa
173784;36.0;ny;new york;usa
212471;27.0;baton rouge;louisiana;usa
256564;28.0;st. paul;minnesota;usa
1178;9.0;heidelberg;baden-wuerttemberg;germany
29648;20.0;clarks summit;pennsylvania;usa
30779;18.0;petawawa;ontario;canada
113796;34.74389988072476;murray;utah;usa
185244;34.74389988072476;carson city;nevada;usa
223350;38.0;litchfield;michigan;usa
231680;17.0;cypress;texas;usa
255660;34.74389988072476;biloxi;mississippi;usa
261284;14.0;bridgewater;new jersey;usa
26973;40.0;riverside;california;usa
29205;34.74389988072476;boca raton;florida;usa
247068;34.74389988072476;conway;south carolina;usa
18429;34.74389988072476;;;denmark
23221;34.74389988072476;san antonio;texas;usa
56354;34.74389988072476;little rock;arkansas;usa
119838;34.74389988072476;torrington;connecticut;usa
127778;34.74389988072476;portland;oregon;usa
143290;34.74389988072476;sedalia;missouri;usa
161737;34.74389988072476;brantford;ontario;canada
179461;34.74389988072476;durham;north carolina;usa
196544;34.74389988072476;charlottesville;virginia;usa
230903;34.74389988072476;san jose;california;usa
255895;34.74389988072476;lohnsburg;;austria
259649;34.74389988072476;keller;texas;usa
269485;18.0;cincinnati;ohio;usa
17724;34.74389988072476;dundas;ontario;canada
17965;34.74389988072476;cedar springs;michigan;usa
67756;34.74389988072476;webter;new york;usa
76606;76.0;los osos;california;usa
76866;50.0;somerville;new jersey;usa
86116;34.74389988072476;wimberley;texas;usa
96214;34.74389988072476;maysville;oklahoma;usa
126327;69.0;issaquah;washington;usa
212170;34.74389988072476;lisboa;lisboa;portugal
243214;63.0;widefield;colorado;usa
1210;34.74389988072476;new york;new york;usa
1297;30.0;los gatos;california;usa
23689;43.0;denver;colorado;usa
45061;52.0;northfield;illinois;usa
49963;52.0;los gatos;california;usa
73275;36.0;chesapeake;virginia;usa
73301;34.74389988072476;madison,tn;tennessee;usa
81753;70.0;weybridge;vermont;usa
92165;32.0;rock hill;south carolina;usa
130577;32.0;lafayette;indiana;usa
148463;34.74389988072476;victoria;british columbia;canada
165305;68.0;kansas city;kansas;usa
181038;34.74389988072476;halifax;nova scotia;canada
186768;38.0;toronto;ontario;canada
190386;36.0;frostburg;maryland;usa
193661;47.0;alexandria;virginia;usa
196055;45.0;pittsburgh;pennsylvania;usa
222305;26.0;mannheim;baden-württemberg;germany
224752;34.74389988072476;paris;paris;france
234286;34.74389988072476;manteca;california;usa
240633;34.74389988072476;delavan;wisconsin;usa
278672;43.0;halifax;nova scotia;canada
5730;20.0;ottawa;ontario;canada
20339;29.0;sydney;new south wales;australia
24533;57.0;oshawa;ontario;canada
61667;44.0;alfreton;england;united kingdom
62856;34.74389988072476;taunton;somerset;england, united kingdom
73584;30.0;richmond hill;ontario;canada
74005;34.74389988072476;fremantle;western australia;australia
94273;36.0;st. catharines;ontario;canada
111353;36.0;sydney;new south wales;australia
111941;23.0;gold coast;queensland;australia
126629;26.0;croydon;surrey;united kingdom
131813;45.0;worcester;england;united kingdom
143422;34.74389988072476;york;england;united kingdom
145162;17.0;victoria;british columbia;canada
155199;43.0;candelo;nsw,;
157198;22.0;york;england;united kingdom
185137;30.0;canberra;,;
188660;34.74389988072476;victoria;british columbia;canada
192254;24.0;bristol;avon;united kingdom
198836;29.0;seattle;washington;usa
200391;50.0;saskatoon;saskatchewan;canada
202040;40.0;preston;england;united kingdom
268957;28.0;maitland;new south wales;australia
10860;16.0;baton rouge;louisiana;usa
24843;34.74389988072476;newton;iowa;usa
27955;16.0;coal township;pennsylvania;usa
31215;34.74389988072476;plano;texas;usa
32615;35.0;hector;arkansas;usa
36060;20.0;farmville;virginia;usa
41837;34.74389988072476;saint paul;minnesota;usa
49265;32.0;wichita;kansas;usa
50331;25.0;newport beach;california;usa
51660;32.0;moses lake;washington;usa
57948;34.74389988072476;dickinson;texas;usa
65009;30.0;gilbert;arizona;usa
81393;34.74389988072476;byron;minnesota;usa
108587;30.0;costa mesa;california;usa
113374;21.0;muncie;indiana;usa
122738;15.0;coal township;pennsylvania;usa
135795;24.0;tulsa;oklahoma;usa
188421;17.0;clearwater;florida;usa
211627;55.0;minneapolis;minnesota;usa
221427;16.0;roy;utah;usa
224776;21.0;clearwater;florida;usa
240258;34.74389988072476;st louis;missouri;usa
257044;50.0;corpus christi;texas;usa
261502;34.74389988072476;barnhart;missouri;usa
1214;30.0;speicher;rheinland-pfalz;germany
30072;11.0;st. louis;missouri;usa
36979;38.0;olathe;kansas;usa
88243;34.74389988072476;st. louis;missouri;usa
98443;34.74389988072476;quincy;massachusetts;usa
118595;34.74389988072476;westfield;new jersey;usa
129563;34.74389988072476;henderson;nevada;usa
212636;37.0;st. clair;michigan;usa
224101;34.74389988072476;springfield;virginia;usa
252658;12.0;riverside;connecticut;usa
262248;43.0;denver;colorado;usa
277203;8.0;olympia;washington;usa
1248;34.74389988072476;dixon;california;usa
37902;43.0;brentwood;california;usa
55523;25.0;berkeley;california;usa
78725;34.74389988072476;new york;new york;usa
105282;71.0;salmon;idaho;usa
136298;36.0;milford;pennsylvania;usa
152834;34.74389988072476;boston;massachusetts;usa
158082;47.0;scottsdale;arizona;usa
158097;34.74389988072476;chicago;illinois;usa
163352;34.74389988072476;cardiff;wales;united kingdom
188021;24.0;boston;massachusetts;usa
248147;35.0;hendersonville;north carolina;usa
249344;40.0;portland;oregon;usa
264823;34.74389988072476;aloha;oregon;usa
273709;53.0;chicago;illinois;usa
1485;30.0;allendale;new jersey;usa
42167;34.74389988072476;seattle;washington;usa
91278;34.0;ruther glen;virginia;usa
128712;29.0;north haven;,;
134854;62.0;laguna hills;california;usa
138100;34.74389988072476;flushing;new york;usa
138230;34.74389988072476;portland;oregon;usa
175759;40.0;yaxley;cambridgeshire;united kingdom
203390;33.0;traverse city;michigan;usa
205317;34.74389988072476;medford;wisconsin;usa
20410;34.74389988072476;antioch;california;usa
30742;31.0;henderson;kentucky;usa
45430;41.0;lake oswego;oregon;usa
89086;40.0;whigham;georgia;usa
112805;36.0;fairview;oregon;usa
121891;34.0;morristown;new jersey;usa
170571;29.0;cincinnati;ohio;usa
202688;34.74389988072476;hot springs;arkansas;usa
219240;24.0;gordon;alabama;usa
231063;34.74389988072476;new york;new york;usa
238358;39.0;morgan hill;california;usa
12725;50.0;west chester;ohio;usa
21204;34.74389988072476;clemmons;north carolina;usa
30049;34.74389988072476;felixstowe;england;united kingdom
34717;39.0;little neck;,;
81874;34.74389988072476;newark;ohio;usa
127524;34.74389988072476;kansas city;missouri;usa
131869;40.0;mankato;minnesota;usa
146940;34.74389988072476;san antonio;texas;usa
159749;50.0;christiansburg;virginia;usa
164442;60.0;midland;michigan;usa
184511;34.74389988072476;ogallala;nebraska;usa
208922;34.74389988072476;vacaville;california;usa
218879;53.0;cumberland;maryland;usa
229045;39.0;norfolk;virginia;usa
234777;24.0;carmel;indiana;usa
251074;34.74389988072476;safety harbor;florida;usa
271168;40.0;ashland;oregon;usa
274908;51.0;hudson;ohio;usa
31736;59.0;lancaster;virginia;usa
117887;34.74389988072476;maple city;michigan;usa
130517;34.74389988072476;ovilla;texas;usa
130903;49.0;n ewport news;virginia;usa
140055;34.74389988072476;arroyo grande;california;usa
159641;34.74389988072476;bloomingdale;,;
160181;30.0;frankfort;illinois;usa
196645;32.0;gainesville;florida;usa
212727;55.0;aiken;south carolina;usa
225671;34.74389988072476;charleston;south carolina;usa
253733;34.74389988072476;descanso;california;usa
258771;34.74389988072476;portland;oregon;usa
1281;32.0;london;england;united kingdom
16028;34.74389988072476;prospect park;pennsylvania;usa
35611;34.74389988072476;glen ellyn;illinois;usa
71389;34.74389988072476;los angeles;california;usa
73091;34.74389988072476;minneapolis;minnesota;usa
98400;34.74389988072476;st. joseph;minnesota;usa
99328;43.0;scottish borders;scotland;united kingdom
118119;34.74389988072476;newark;california;usa
142700;30.0;university city;missouri;usa
170703;34.74389988072476;burton;ohio;usa
209123;53.0;san lorenzo;california;usa
216897;34.74389988072476;san ramon;california;usa
242701;34.74389988072476;appleton;wisconsin;usa
244540;41.0;hertfordshire;england;united kingdom
253667;34.74389988072476;herndon;virginia;usa
1294;34.74389988072476;victoria;british columbia;canada
5040;34.74389988072476;st louis;missouri;usa
17389;41.0;tucson;arizona;usa
40019;61.0;lacey;washington;usa
72943;34.74389988072476;portland;oregon;usa
73780;34.74389988072476;littlestown;pennsylvania;usa
111348;58.0;stevens point;wisconsin;usa
127614;34.74389988072476;johns island;south carolina;usa
139158;47.0;walnut creek;california;usa
150309;34.74389988072476;mt. pleasant;south carolina,;
163796;53.0;kempton;pennsylvania;usa
192453;34.74389988072476;san leandro;california;usa
208502;53.0;freehold;new jersey;usa
256578;34.74389988072476;walnut creek;california;usa
18564;34.74389988072476;orwigsburg;pennsylvania;usa
48464;34.74389988072476;jupiter;florida;usa
50137;56.0;york haven;pennsylvania;usa
60005;34.74389988072476;colchester;vermont;usa
64361;34.74389988072476;fairhaven;massachusetts;usa
93604;52.0;belle vallee;,;
111565;34.74389988072476;north fort myers;florida;usa
120342;34.74389988072476;jupiter;florida;usa
133050;34.74389988072476;valley springs;california;usa
166335;34.74389988072476;troy;michigan;usa
169631;34.0;tucson;arizona;usa
175410;34.74389988072476;oromocto;new brunswick;canada
178355;34.74389988072476;mandeville;louisiana;usa
196049;32.0;petersburg;virginia;usa
204718;37.0;tucson;arizona;usa
219526;34.74389988072476;jamesport;new york;usa
236072;51.0;clyde hill;washington;usa
246456;47.0;middletown;new jersey;usa
261904;34.74389988072476;east meadow;,;
270881;34.74389988072476;marne;michigan;usa
50494;46.0;kenmore;washington;usa
59853;34.74389988072476;alpine;california;usa
163265;34.74389988072476;ottawa;ontario;canada
169059;24.0;state college;pennsylvania;usa
248810;34.74389988072476;rockville centre;new york;usa
271511;52.0;savannah;georgia;usa
19303;48.0;san jose;california;usa
20895;34.74389988072476;denahm springs;louisiana;usa
22617;34.74389988072476;spearfish;south dakota;usa
34184;34.74389988072476;warrandyte;victoria;australia
35208;34.74389988072476;unionville;c.t;usa
35566;34.74389988072476;huntington beach;california;usa
71068;34.74389988072476;clark;new jersey;usa
72497;15.0;napa;california;usa
84457;67.0;danbury;connecticut;usa
92390;34.74389988072476;concord;north carolina;usa
125826;42.0;portland;oregon;usa
149291;27.0;apex;north carolina;usa
180975;45.0;springfield;georgia;usa
208755;34.74389988072476;riverton;new jersey;usa
234798;34.74389988072476;baton rouge;louisiana;usa
256083;20.0;lagrange;ohio;usa
1396;35.0;santa barbara;california;usa
51860;25.0;west midlands;;united kingdom
54070;34.74389988072476;adelaide;south australia;australia
66821;25.0;san diego;california;usa
76241;34.74389988072476;singapore;singapore;singapore
88743;34.74389988072476;gainesville;florida;usa
101720;67.0;heath;massachusetts;usa
114487;34.74389988072476;huntington beach;california;usa
129932;34.74389988072476;orlando;florida;usa
136159;57.0;latham;australian capital territory;australia
144143;34.74389988072476;ann arbor;michigan;usa
148130;15.0;bexley;ohio;usa
242585;34.74389988072476;ann arbor;michigan;usa
245601;34.74389988072476;dallas;texas;usa
257450;34.74389988072476;chicago;illinois;usa
274005;37.0;brooklyn;new york;usa
17167;30.0;richmond;british columbia;canada
54672;34.74389988072476;cypress;california;usa
59620;25.0;arlington;virginia;usa
130535;34.74389988072476;colorado springs;colorado;usa
154303;27.0;san antonio;texas;usa
166718;26.0;oakland;california;usa
232930;40.0;sacramento;california;usa
238400;50.0;la crosse;wisconsin;usa
20813;34.74389988072476;wyandotte;michigan;usa
24221;49.0;ames;iowa;usa
29508;34.74389988072476;rossland;british columbia;canada
54204;34.74389988072476;grandville;michigan;usa
59226;34.74389988072476;seattle;washington;usa
69666;19.0;great falls;montana;usa
78552;24.0;lawrence;kansas;usa
87540;52.0;saint cloud;minnesota;usa
91821;35.0;panorama city;california;usa
94292;37.0;cincinnati;ohio;usa
104868;34.74389988072476;winnipeg;manitoba;canada
110877;34.74389988072476;santa fe;new mexico;usa
111277;45.0;tucson;,;
112754;40.0;reno;nevada;usa
135204;34.74389988072476;craig;alaska;usa
136662;42.0;east granby;connecticut;usa
158116;37.0;tampa;florida;usa
160712;26.0;san francisco;california;usa
166001;34.74389988072476;brooklyn;new york;usa
169553;34.74389988072476;cornwall;new york;usa
187476;34.74389988072476;santa monica;california;usa
189935;29.0;upton;massachusetts;usa
195488;38.0;joliet;illinois;usa
208635;34.74389988072476;coquitlam;british columbia;canada
208750;34.74389988072476;burnaby;british columbia;canada
217705;34.74389988072476;nelson;british columbia;canada
221565;55.0;tacoma;washington;usa
224025;34.74389988072476;san diego;california;usa
224481;40.0;san antonio;texas;usa
226343;32.0;los angeles;california;usa
233793;34.74389988072476;boise;idaho;usa
235579;15.0;gilbert;arizona;usa
236213;28.0;sheffield;south yorkshire;united kingdom
244230;25.0;champaign;illinois;usa
247792;23.0;cambridge;massachusetts;usa
260747;25.0;brooklyn;new york;usa
262952;39.0;new castle;indiana;usa
274766;34.74389988072476;anchorage;alaska;usa
2359;38.0;haarlem;noord-holland;netherlands
11193;34.74389988072476;zuiddorpe;zeeland;netherlands
23396;34.74389988072476;nottingham;england;united kingdom
29337;58.0;krimpen a/d ijssel;z. holland;netherlands
29775;53.0;bradenton;florida;usa
72408;34.74389988072476;den haag;zuid-holland;netherlands
74093;23.0;los angeles;california;usa
178210;51.0;mission viejo;california;usa
201128;43.0;eagle grove;iowa;usa
218697;52.0;richmond;virginia;usa
233545;33.0;camp lejeune;north carolina;usa
253432;34.74389988072476;hägersten;stockholm;sweden
38461;34.74389988072476;dartmouth;nova scotia;canada
48427;34.74389988072476;cary;north carolina;usa
94095;50.0;arlington;texas;usa
96537;61.0;mullion;cornwall;united kingdom
99354;34.74389988072476;tampa bay;florida;usa
138700;34.74389988072476;florence;ontario;canada
162728;21.0;belle vernon;pennsylvania;usa
196489;41.0;saskatoon;saskatchewan;canada
262203;15.0;waban;massachusetts;usa
16736;35.0;penzberg;bayern;germany
25394;31.0;irving;texas;usa
28417;34.74389988072476;wilmington;delaware;usa
47882;25.0;amsterdam;amsterdam;netherlands
52234;50.0;haverhill;massachusetts;usa
54315;29.0;arlington;texas;usa
55923;34.74389988072476;laurel;maryland;usa
62504;38.0;edison;new jersey;usa
69917;47.0;chester;virginia;usa
97547;38.0;eastpointe;michigan;usa
116140;34.0;paris;kentucky;usa
166515;49.0;springville;california;usa
195885;34.74389988072476;seattle;washington;usa
217560;34.74389988072476;algonquin;illinois;usa
223630;27.0;houston;texas;usa
227065;63.0;san jose;california;usa
233275;27.0;hannover;niedersachsen;germany
243150;35.0;sammamish;washington;usa
256475;42.0;cumberland;rhode island;usa
256991;56.0;port st lucie;florida;usa
259852;29.0;lake in the hills;illinois;usa
3133;34.0;wapakoneta;ohio;usa
13399;34.74389988072476;ottawa;ontario;canada
23027;34.74389988072476;stratford;,;
23364;49.0;bisbee;arizona;usa
69068;57.0;north conway;new hampshire;usa
91545;60.0;sandpoint;idaho;usa
95204;34.74389988072476;greenfield;massachusetts;usa
105238;14.0;baton rouge;louisiana;usa
113417;49.0;malvern;pennsylvania;usa
121560;34.74389988072476;san francisco;california;usa
143938;34.74389988072476;tacoma;washington;usa
148099;32.0;santa fe springs;california;usa
179054;34.74389988072476;st. albans;vermont;usa
183918;34.74389988072476;tacoma;washington;usa
193237;41.0;portland;oregon;usa
205774;34.74389988072476;north vancouver;british columbia;canada
222348;34.74389988072476;huntington;massachusetts;usa
237659;34.74389988072476;aliso viejo;california;usa
247860;28.0;san diego;california;usa
258205;34.74389988072476;lexington;kentucky;usa
272576;17.0;baton rouge;louisiana;usa
277778;17.0;baton rouge;louisiana;usa
8720;31.0;anchorage;alaska;usa
30372;36.0;littleton;colorado;usa
40231;57.0;brandon;florida;usa
126084;52.0;phoenix;maryland;usa
139439;53.0;orem;utah;usa
151669;55.0;southlake;texas;usa
176595;63.0;san francisco;california;usa
180923;51.0;lewisburg;wisconsin;usa
182595;66.0;kenosha;wisconsin;usa
184320;47.0;havertown;pennsylvania;usa
190966;55.0;gainesville;florida;usa
192835;34.74389988072476;gainesville;florida;usa
210580;16.0;napa;california;usa
236473;34.74389988072476;louisville;kentucky;usa
239444;34.74389988072476;phoenix;arizona;usa
249900;34.74389988072476;st augustine;florida;usa
270685;34.74389988072476;napa;,;
44123;36.0;boise;idaho;usa
82743;34.74389988072476;birdsboro;pennsylvania;usa
85259;34.74389988072476;san francisco;california;usa
86931;32.0;nunnelly;tennessee;usa
88240;46.0;apopka;florida;usa
111378;34.74389988072476;pueblo;colorado;usa
120395;30.0;badalona;barcelona;spain
159285;34.74389988072476;mandeville;louisiana;usa
228544;34.74389988072476;raleigh;north carolina;usa
274744;69.0;sydney;new south wales;australia
11567;34.74389988072476;boulder;colorado;usa
16116;44.0;san francisco;california;usa
16510;28.0;louisville;kentucky;usa
21407;34.74389988072476;ottawa;ontario;canada
23303;43.0;dunedin;otago;new zealand
23491;33.0;victoria;british columbia;canada
39575;34.74389988072476;wichita;kansas;usa
42340;34.74389988072476;san francisco;california;usa
45683;68.0;villa ridge;missouri;usa
59924;54.0;ottawa;ontario;canada
62321;31.0;austin;texas;usa
95467;34.74389988072476;leesburg;virginia;usa
97623;39.0;helsinki;uusimaa;finland
98146;43.0;baltimore;maryland;usa
105922;34.74389988072476;guilford;connecticut;usa
110497;49.0;memphis;tennessee;usa
111248;34.74389988072476;montreal;quebec;canada
129152;18.0;kinsey;montana;usa
141925;32.0;waupaca;wisconsin;usa
150863;28.0;eugene;oregon;usa
158374;43.0;irondale;alabama;usa
169677;34.74389988072476;monroe;michigan;usa
188792;34.74389988072476;san antonio;texas;usa
201073;37.0;mt.vernon;illinois;usa
201256;34.74389988072476;milton ,ontario;ontario;canada
202576;34.74389988072476;williamsburg;washington;usa
203315;34.74389988072476;st.johns;newfoundland;canada
210312;34.74389988072476;wanamassa;new jersey;usa
213426;28.0;camden;new jersey;usa
217967;23.0;hamburg;new york;usa
228455;76.0;long beach;california;usa
260093;19.0;peoria;illinois;usa
275318;49.0;klamath falls;oregon;usa
7348;24.0;edmonton;alberta;canada
8309;44.0;mount holly;new jersey;usa
13133;34.74389988072476;victoria;british columbia;canada
15655;20.0;a;massachusetts;usa
21069;34.74389988072476;calgary;alberta;canada
23052;29.0;columbus;ohio;usa
35180;29.0;vancouver;british columbia;canada
45413;34.74389988072476;summerville;south carolina;usa
50168;34.74389988072476;tacoma;washington;usa
52570;34.74389988072476;winnetka;illinois;usa
55765;65.0;dickinson;texas;usa
55989;42.0;union;new jersey;usa
58712;62.0;stockton;california;usa
69893;18.0;nuthetal;brandenburg;germany
71202;34.74389988072476;lakewood;california;usa
75780;34.74389988072476;yorba linda;,;
95870;34.74389988072476;montreal;quebec;canada
95951;34.74389988072476;virginia beach;virginia;usa
96132;34.74389988072476;va. beach;virginia;usa
99231;66.0;baker city;oregon;usa
103144;19.0;shah alam;selangor;malaysia
109751;24.0;cardiff;wales;united kingdom
115189;34.74389988072476;melbourne;victoria;australia
115534;34.74389988072476;portland;oregon;usa
117412;34.74389988072476;vancouver;washington;usa
121814;34.74389988072476;johnston;rhode island;usa
134415;34.74389988072476;boca raton;florida;usa
136812;29.0;raleigh;north carolina;usa
139634;34.0;brookfield;wisconsin;usa
154617;34.74389988072476;baton rouge;louisiana;usa
183556;34.74389988072476;41017;kentucky;usa
196856;17.0;santa monica;california;usa
205245;34.74389988072476;syracuse;new york;usa
215836;34.74389988072476;brentwood bay;british columbia;canada
220456;22.0;ottawa;ontario;canada
222042;34.74389988072476;olympia;washington;usa
228644;47.0;longmont;colorado;usa
229065;34.74389988072476;san francisco;california;usa
232042;36.0;portland;oregon;usa
233800;32.0;mukilteo;washington;usa
238836;36.0;richmond;virginia;usa
241654;34.74389988072476;easley;south carolina;usa
251698;34.74389988072476;st. paul;minnesota;usa
275923;34.0;loves park;illinois;usa
26280;34.74389988072476;atlanta;georgia;usa
52283;34.74389988072476;midlothian;virginia;usa
136921;34.74389988072476;rotterdam;zuid-holland;netherlands
152123;34.74389988072476;reno;nevada;usa
220336;34.74389988072476;sausalito;california;usa
241093;14.0;lacey;washington;usa
31999;34.74389988072476;crescent springs;kentucky;usa
63808;68.0;kissimmee;florida;usa
66542;34.74389988072476;wakefield;massachusetts;usa
147757;34.74389988072476;easton;connecticut;usa
237964;34.74389988072476;southport;connecticut;usa
244367;63.0;ashburn;virginia;usa
273270;34.74389988072476;alvin;texas;usa
5273;34.74389988072476;los angeles;california;usa
19124;33.0;kyongsan;kyongpook;south korea
30270;42.0;waukesha;wisconsin;usa
40000;37.0;granbury;texas;usa
81612;18.0;weatherford;texas;usa
199088;54.0;nyc;new york;usa
200975;34.74389988072476;walnut  creek;california;usa
209816;34.74389988072476;libertyville;illinois;usa
212694;19.0;lake jackson;texas;usa
228899;24.0;bellefonte;pennsylvania;usa
231979;34.74389988072476;west vancouver,;british columbia;canada
247238;34.74389988072476;denver;colorado;usa
256217;36.0;springfield;pennsylvania;usa
1427;22.0;mililani;hawaii;usa
2238;34.0;san diego;california;usa
2414;34.74389988072476;edenhope;victoria;australia
8874;23.0;oakville;ontario;canada
13114;35.0;potsdam;berlin;germany
21261;52.0;takoma park;maryland;usa
24699;34.0;new york;new york;usa
34428;23.0;portland;oregon;usa
35797;36.0;holbrook;new south wales;australia
37548;29.0;mount hutton;nsw;australia
43714;32.0;seattle;washington;usa
48622;34.74389988072476;joburg;gauteng;south africa
52320;34.74389988072476;hong kong;;hong kong
56323;34.74389988072476;edmonton;alberta;canada
72101;34.74389988072476;durango;colorado;usa
86692;22.0;new york;new york;usa
86913;34.74389988072476;scottsdale;arizona;usa
89548;17.0;dasmariñas;cavite;philippines
104095;33.0;chicago;illinois;usa
119733;49.0;clifon hill;victoria;australia
127801;34.74389988072476;durham;north carolina;usa
130320;58.0;perth;western australia;australia
132954;27.0;manila;;philippines
133733;22.0;gold coast;queensland;australia
161714;21.0;edmonton;alberta;canada
163852;34.74389988072476;toronto;ontario;canada
171700;27.0;montreal;quebec;canada
173253;33.0;silver spring;maryland;usa
174929;34.74389988072476;toronto;ontario;canada
176953;23.0;boulder;colorado;usa
181545;34.74389988072476;rüdesheim;hessen;germany
198229;42.0;matthews;north carolina;usa
202273;34.74389988072476;singapore;;singapore
203670;19.0;anaheim;california;usa
205278;34.74389988072476;sydney;new south wales;australia
213816;34.74389988072476;healdsburg;california;usa
217503;34.74389988072476;regina;saskatchewan;canada
226139;34.74389988072476;leeds;england;united kingdom
236696;25.0;oakville;ontario;canada
236778;34.74389988072476;ottawa;ontario;canada
255496;33.0;stevensville;maryland;usa
256555;34.74389988072476;toronto;ontario;canada
258911;34.74389988072476;edmonton;alberta;canada
262050;32.0;sioux city;iowa;usa
268664;34.74389988072476;syracuse;new york;usa
1434;34.74389988072476;bethel;vermont;usa
11584;34.74389988072476;webster groves;missouri;usa
16746;34.74389988072476;lilburn;georgia;usa
36468;34.74389988072476;christchurch;canterbury;new zealand
39321;34.74389988072476;sarasota;florida;usa
43866;28.0;little rock;arkansas;usa
46172;34.74389988072476;toronto;ontario;canada
57682;34.74389988072476;council bluffs;iowa;usa
61966;62.0;albuquerque;new mexico;usa
81710;60.0;turangi;;new zealand
86861;34.74389988072476;gerton;north carolina;usa
96366;34.74389988072476;barnum;minnesota;usa
101567;34.74389988072476;shoreline;washington;usa
125335;35.0;columbia;south carolina;usa
129879;28.0;providence;rhode island;usa
130925;35.0;herrin;illinois;usa
131287;34.74389988072476;lansdale;pennsylvania;usa
139864;74.0;victoria;british columbia;canada
141947;39.0;oak harbor;washington;usa
144491;34.74389988072476;laguna beach;california;usa
147834;34.74389988072476;portland;oregon;usa
160766;34.74389988072476;milwaukie;,;
